YEAR,DOY,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,PS,QV2M,Country,Date,Month
2015,214,25.0,27.82,23.35,4.47,0.15700374880966478,87.58,2.61,3.57,101.0,17.2,Nigeria,2015-08-02,8
2015,215,24.91,27.41,23.07,4.34,0.05826890812397577,88.59,2.78,3.63,101.07,17.3,Nigeria,2015-08-03,8
2015,216,25.08,27.79,23.18,4.61,0.23901690047049992,87.7,2.74,3.66,101.04,17.29,Nigeria,2015-08-04,8
2015,217,25.13,27.72,23.3,4.42,0.23901690047049992,88.13,2.57,3.06,100.99,17.45,Nigeria,2015-08-05,8
2015,218,25.22,27.49,23.68,3.81,0.5822156198526637,89.39,2.85,3.67,100.93,17.82,Nigeria,2015-08-06,8
2015,219,25.18,27.38,23.63,3.75,0.6043159668533294,89.41,3.0,4.11,100.9,17.79,Nigeria,2015-08-07,8
2015,220,25.13,27.17,23.7,3.47,0.6471032420585384,88.93,2.44,3.45,100.98,17.63,Nigeria,2015-08-08,8
2015,221,25.33,27.94,23.72,4.22,0.43178241642553783,88.0,2.6,3.21,101.0,17.63,Nigeria,2015-08-09,8
2015,222,25.16,27.6,23.55,4.05,0.8671004876833833,88.92,3.33,4.54,100.89,17.67,Nigeria,2015-08-10,8
2015,223,25.24,28.07,23.13,4.94,0.2851789422336624,86.97,2.78,3.68,100.99,17.3,Nigeria,2015-08-11,8
2015,224,25.11,27.42,23.55,3.87,0.6418538861723948,88.72,3.11,4.16,101.1,17.54,Nigeria,2015-08-12,8
2015,225,25.22,27.79,23.52,4.27,0.5247285289349821,89.06,2.93,4.15,101.04,17.74,Nigeria,2015-08-13,8
2015,226,25.19,27.17,23.8,3.37,0.5481214085096876,89.88,3.13,3.94,100.99,17.89,Nigeria,2015-08-14,8
2015,227,25.15,27.67,23.48,4.19,0.6575200029167941,88.61,2.69,3.72,101.04,17.56,Nigeria,2015-08-15,8
2015,228,25.4,28.3,23.35,4.95,0.43178241642553783,88.8,2.64,3.4,101.11,17.84,Nigeria,2015-08-16,8
2015,229,25.07,27.05,23.88,3.17,1.0224509277025458,90.4,3.1,3.8,101.05,17.87,Nigeria,2015-08-17,8
2015,230,25.14,27.47,23.79,3.68,1.2383742310432684,90.12,3.01,3.85,100.97,17.88,Nigeria,2015-08-18,8
2015,231,24.93,26.99,23.68,3.31,1.3506671834767394,91.45,2.64,3.33,100.92,17.95,Nigeria,2015-08-19,8
2015,232,24.92,27.12,23.71,3.41,1.9823798288367047,90.7,3.34,4.29,100.86,17.79,Nigeria,2015-08-20,8
2015,233,24.72,26.48,23.69,2.79,2.150598735996164,91.34,2.87,3.55,100.92,17.71,Nigeria,2015-08-21,8
2015,234,25.29,28.0,23.37,4.63,1.5085119938441398,88.58,2.97,3.5,100.92,17.73,Nigeria,2015-08-22,8
2015,235,24.46,26.03,23.88,1.8307,2.0744289998562917,92.1979,3.47,4.5,100.82,17.67,Nigeria,2015-08-23,8
2015,236,25.13,27.34,23.56,3.78,1.2296405510745139,90.22,2.81,4.06,100.91,17.92,Nigeria,2015-08-24,8
2015,237,25.26,27.57,23.75,3.82,1.425515074273172,89.55,3.04,4.29,101.0,17.89,Nigeria,2015-08-25,8
2015,238,25.42,28.03,23.82,4.21,1.264126727145683,88.93,2.74,3.47,100.97,17.94,Nigeria,2015-08-26,8
2015,239,25.07,27.02,23.87,3.15,1.244154593958768,89.59,3.25,3.93,100.88,17.74,Nigeria,2015-08-27,8
2015,240,25.09,27.32,23.87,3.45,1.6054298910365616,88.54,3.08,3.88,100.92,17.53,Nigeria,2015-08-28,8
2015,241,25.18,27.62,23.53,4.09,1.1568811967920856,87.75,2.97,4.04,101.12,17.42,Nigeria,2015-08-29,8
2015,242,25.34,28.15,23.44,4.71,0.4510756193602166,86.24,2.77,3.3,101.19,17.25,Nigeria,2015-08-30,8
2015,243,25.16,27.57,23.66,3.91,1.0577902941478545,88.53,3.37,4.13,101.12,17.56,Nigeria,2015-08-31,8
2015,244,25.17,27.58,23.62,3.96,0.8586616190375187,86.94,3.5692999999999984,4.67,101.03,17.26,Nigeria,2015-09-01,9
2015,245,25.23,28.03,23.38,4.65,0.7747271675523681,85.88,3.18,4.05,101.06,17.08,Nigeria,2015-09-02,9
2015,246,25.44,28.3,23.52,4.78,1.3887912413184778,85.86,2.53,2.93,101.03,17.32,Nigeria,2015-09-03,9
2015,247,25.33,27.71,23.66,4.05,0.9707789171582248,87.63,2.38,2.72,101.01,17.58,Nigeria,2015-09-04,9
2015,248,25.41,27.64,24.13,3.51,1.6428726885203377,89.25,3.15,3.96,101.02,18.01,Nigeria,2015-09-05,9
2015,249,25.06,26.9,24.02,2.88,2.5368663887187113,90.82,3.18,4.03,101.11,17.94,Nigeria,2015-09-06,9
2015,250,25.08,27.49,23.61,3.88,1.4770487243883548,89.51,2.53,3.25,101.1,17.68,Nigeria,2015-09-07,9
2015,251,25.24,27.98,23.28,4.7,1.199964782928397,88.7,2.58,3.24,100.91,17.69,Nigeria,2015-09-08,9
2015,252,25.43,27.94,23.83,4.11,1.0367368849500223,88.92,3.04,4.09,100.89,17.96,Nigeria,2015-09-09,9
2015,253,25.33,27.41,23.71,3.7,0.48858001481867097,88.06,2.32,2.85,100.92,17.69,Nigeria,2015-09-10,9
2015,254,25.12,26.85,23.83,3.02,0.5481214085096876,89.66,2.26,2.97,100.94,17.79,Nigeria,2015-09-11,9
2015,255,25.45,27.85,23.69,4.16,0.4054651081081644,89.12,2.45,3.39,100.85,18.04,Nigeria,2015-09-12,9
2015,256,25.56,27.87,24.09,3.78,1.6154199841116479,89.27,3.04,4.16,100.95,18.17,Nigeria,2015-09-13,9
2015,257,25.64,28.22,23.97,4.25,1.1052568313867783,88.13,2.85,3.69,101.01,18.0,Nigeria,2015-09-14,9
2015,258,25.32,27.42,24.07,3.35,1.7595805708638197,89.69,3.16,3.87,101.01,18.0,Nigeria,2015-09-15,9
2015,259,25.15,27.1,23.99,3.11,1.6351056591826783,89.72,3.3,4.28,100.92,17.84,Nigeria,2015-09-16,9
2015,260,25.6,28.3,23.7,4.6,1.597365331199831,89.18,3.02,3.93,100.85,18.2,Nigeria,2015-09-17,9
2015,261,25.37,27.79,23.86,3.93,1.7681496035889213,89.78,3.11,4.1,100.87,18.08,Nigeria,2015-09-18,9
2015,262,25.46,27.84,23.93,3.91,1.1085626195212777,88.72,2.57,3.41,101.06,17.93,Nigeria,2015-09-19,9
2015,263,25.19,26.71,23.91,2.8,2.3115448343655176,91.04,2.19,2.9,101.14,18.12,Nigeria,2015-09-20,9
2015,264,25.44,27.59,23.94,3.65,2.089391872533004,89.18,1.82,2.79,101.07,17.99,Nigeria,2015-09-21,9
2015,265,25.45,27.4,24.01,3.39,2.2502386126218363,90.65,2.24,2.86,100.99,18.34,Nigeria,2015-09-22,9
2015,266,25.95,28.57,24.13,4.44,0.9820784724121582,87.97,2.46,3.24,100.94,18.31,Nigeria,2015-09-23,9
2015,267,25.28,26.53,24.49,2.04,1.6094379124341003,92.1979,3.08,3.89,100.9,18.57,Nigeria,2015-09-24,9
2015,268,25.35,26.97,24.1,2.87,3.1962211343033946,91.11,2.5,3.07,100.95,18.34,Nigeria,2015-09-25,9
2015,269,25.98,28.52,24.23,4.29,0.8628899551470398,88.61,2.41,2.86,100.88,18.49,Nigeria,2015-09-26,9
2015,270,25.96,28.29,24.48,3.81,0.8796267475025635,88.98,2.64,2.96,100.76,18.59,Nigeria,2015-09-27,9
2015,271,25.79,27.71,24.56,3.15,3.0106208860477417,90.48,2.78,3.23,100.74,18.75,Nigeria,2015-09-28,9
2015,272,25.3,26.35,24.62,1.8307,2.306577114263583,92.1979,2.92,4.16,100.79,18.57,Nigeria,2015-09-29,9
2015,273,25.45,27.23,24.33,2.9,2.6858045921548905,90.71,2.49,3.46,100.84,18.39,Nigeria,2015-09-30,9
2015,274,25.9,28.62,24.02,4.6,1.6351056591826783,88.83,2.75,3.88,100.77,18.48,Nigeria,2015-10-01,10
2015,275,26.05,28.96,24.34,4.62,1.366091653802371,87.89,2.59,3.55,100.74,18.45,Nigeria,2015-10-02,10
2015,276,25.88,28.14,24.19,3.95,1.423108334242607,88.66,2.61,3.51,100.86,18.41,Nigeria,2015-10-03,10
2015,277,26.33,29.08,24.4,4.68,1.572773928062509,87.93,2.2,2.69,101.0,18.71,Nigeria,2015-10-04,10
2015,278,26.21,28.35,24.77,3.58,1.599387576580599,88.79,2.54,3.03,100.98,18.8,Nigeria,2015-10-05,10
2015,279,26.12,28.14,24.83,3.31,2.132982308607866,89.17,2.19,2.54,100.95,18.79,Nigeria,2015-10-06,10
2015,280,25.57,26.81,24.49,2.32,2.330200260027019,90.89,1.9,2.47,100.97,18.55,Nigeria,2015-10-07,10
2015,281,25.6,27.79,23.96,3.83,1.5325568680981427,86.78,1.79,2.76,100.96,17.7,Nigeria,2015-10-08,10
2015,282,25.94,28.32,24.2,4.12,2.157559320943788,88.68,1.91,2.79,100.97,18.46,Nigeria,2015-10-09,10
2015,283,25.88,28.0,24.44,3.56,1.220829921392359,85.98,1.3,2.4,100.98,17.83,Nigeria,2015-10-10,10
2015,284,26.37,29.26,24.02,5.24,1.6074359097634274,86.96,1.8,2.32,100.95,18.55,Nigeria,2015-10-11,10
2015,285,26.37,28.56,24.84,3.72,1.601405740736836,87.73,1.53,2.27,101.0,18.75,Nigeria,2015-10-12,10
2015,286,26.53,28.64,24.85,3.79,0.8020015854720274,88.81,2.47,3.3,100.92,19.18,Nigeria,2015-10-13,10
2015,287,26.18,27.8,25.12,2.68,1.3480731482996928,91.19,2.42,3.09,100.86,19.32,Nigeria,2015-10-14,10
2015,288,26.52,28.96,24.47,4.49,0.7654678421395714,87.13,1.73,2.19,100.82,18.78,Nigeria,2015-10-15,10
2015,289,26.73,28.94,25.36,3.58,1.5216989981260935,89.16,2.61,3.3,100.81,19.51,Nigeria,2015-10-16,10
2015,290,26.94,29.2,25.34,3.86,1.528227857008557,87.91,2.56,3.14,100.89,19.45,Nigeria,2015-10-17,10
2015,291,26.52,27.97,25.47,2.5,2.303584593327129,89.52,2.34,2.77,100.97,19.33,Nigeria,2015-10-18,10
2015,292,26.45,28.1,25.44,2.66,2.3997118037247684,90.41,2.43,2.98,100.96,19.45,Nigeria,2015-10-19,10
2015,293,26.75,28.82,25.21,3.61,2.080690761080268,89.21,2.63,3.3,100.88,19.53,Nigeria,2015-10-20,10
2015,294,26.07,26.97,25.21,1.8307,1.9095425048844386,91.93,2.81,3.74,100.79,19.38,Nigeria,2015-10-21,10
2015,295,26.09,27.49,25.01,2.48,1.706564623164823,90.65,2.35,3.03,100.88,19.1,Nigeria,2015-10-22,10
2015,296,26.82,29.29,25.0,4.29,1.2499017362143359,85.8,1.88,2.35,100.93,18.82,Nigeria,2015-10-23,10
2015,297,26.59,28.6,25.01,3.59,1.4445632692438664,88.06,2.34,2.82,100.91,19.09,Nigeria,2015-10-24,10
2015,298,26.38,27.86,25.23,2.63,1.7544036826842861,89.68,2.34,3.21,100.93,19.21,Nigeria,2015-10-25,10
2015,299,26.59,28.75,24.75,4.0,1.2947271675944,88.27,1.98,2.34,100.91,19.12,Nigeria,2015-10-26,10
2015,300,26.47,28.2,25.32,2.88,1.4469189829363254,88.96,2.1,2.73,100.93,19.15,Nigeria,2015-10-27,10
2015,301,26.3,28.24,24.7,3.54,1.1474024528375417,86.82,1.74,2.42,100.84,18.5,Nigeria,2015-10-28,10
2015,302,26.18,27.64,25.07,2.57,2.234306252240751,87.55,1.71,2.2,100.82,18.56,Nigeria,2015-10-29,10
2015,303,26.5,29.13,24.64,4.49,0.7514160886839212,86.45,1.53,2.1,100.77,18.62,Nigeria,2015-10-30,10
2015,304,26.34,28.39,24.83,3.56,1.8066480817218056,88.39,1.82,2.65,100.81,18.9,Nigeria,2015-10-31,10
2015,305,26.11,27.79,25.05,2.74,1.9558604799084813,87.79,1.68,2.35,100.88,18.49,Nigeria,2015-11-01,11
2015,306,25.45,26.59,24.71,1.88,1.6272778305624314,90.99,2.0,2.34,100.86,18.47,Nigeria,2015-11-02,11
2015,307,26.37,28.78,24.57,4.21,0.7371640659767197,86.04,1.85,3.19,100.83,18.41,Nigeria,2015-11-03,11
2015,308,26.89,29.37,24.93,4.44,0.8878912573524571,85.96,2.16,2.67,100.83,18.96,Nigeria,2015-11-04,11
2015,309,26.97,29.38,25.32,4.06,1.6054298910365616,86.05,1.84,2.19,100.88,19.05,Nigeria,2015-11-05,11
2015,310,26.88,29.03,25.59,3.44,1.8196988379172965,85.55,1.54,2.23,100.87,18.86,Nigeria,2015-11-06,11
2015,311,26.79,28.66,25.36,3.3,2.0320878452963655,85.11,1.34,1.89,100.82,18.66,Nigeria,2015-11-07,11
2015,312,26.52,28.48,24.85,3.63,1.3110318766193438,86.65,1.62,2.0,100.96,18.69,Nigeria,2015-11-08,11
2015,313,26.2,27.55,25.21,2.34,1.776645831418007,87.96,1.8,2.41,101.05,18.62,Nigeria,2015-11-09,11
2015,314,26.88,29.61,25.09,4.52,2.028148247292285,84.3,1.71,2.72,100.96,18.51,Nigeria,2015-11-10,11
2015,315,27.31,29.94,25.4,4.54,1.1019400787607843,82.2,1.42,2.3,100.8,18.55,Nigeria,2015-11-11,11
2015,316,27.25,29.95,25.05,4.9,0.0,83.37,1.22,1.73,100.75,18.75,Nigeria,2015-11-12,11
2015,317,27.36,30.76,24.44,6.32,0.0,81.67,1.37,2.01,100.88,18.37,Nigeria,2015-11-13,11
2015,318,27.5,30.34,25.04,5.3,0.0,83.37,1.85,2.75,100.9,18.95,Nigeria,2015-11-14,11
2015,319,27.32,29.83,25.14,4.69,0.0,83.91,2.01,2.64,100.87,18.91,Nigeria,2015-11-15,11
2015,320,27.14,29.31,25.66,3.65,0.0,84.18,1.37,1.98,100.75,18.84,Nigeria,2015-11-16,11
2015,321,27.18,29.77,25.29,4.48,0.0,83.09,1.61,2.27,100.72,18.61,Nigeria,2015-11-17,11
2015,322,27.28,30.03,25.42,4.61,0.0,81.24,1.37,2.03,100.65,18.3,Nigeria,2015-11-18,11
2015,323,27.3,30.15,24.89,5.26,0.0,82.68,1.4,2.04,100.7,18.62,Nigeria,2015-11-19,11
2015,324,27.6,30.52,25.05,5.47,0.0,80.86,1.28,2.17,100.71,18.52,Nigeria,2015-11-20,11
2015,325,27.06,29.97,25.05,4.92,0.0,83.0,1.41,1.83,100.64,18.46,Nigeria,2015-11-21,11
2015,326,27.19,29.9,25.08,4.82,0.5933268452777344,82.49,1.25,1.6806999999999999,100.58,18.5,Nigeria,2015-11-22,11
2015,327,27.48,30.19,25.31,4.88,0.8586616190375187,82.71,1.48,2.3,100.66,18.87,Nigeria,2015-11-23,11
2015,328,27.21,29.34,25.84,3.5,1.1085626195212777,86.29,1.97,2.56,100.85,19.39,Nigeria,2015-11-24,11
2015,329,27.06,28.62,26.06,2.56,0.7030975114131134,86.35,1.47,1.94,100.8,19.27,Nigeria,2015-11-25,11
2015,330,27.25,29.22,25.99,3.23,0.7030975114131134,86.32,1.98,2.51,100.68,19.49,Nigeria,2015-11-26,11
2015,331,27.44,30.38,25.21,5.17,0.8586616190375187,84.17,2.14,2.53,100.72,19.13,Nigeria,2015-11-27,11
2015,332,27.39,30.23,25.4,4.83,0.5653138090500605,82.78,1.78,2.39,100.82,18.73,Nigeria,2015-11-28,11
2015,333,27.32,30.23,25.16,5.07,0.7839015438284094,82.7,1.64,2.32,100.93,18.61,Nigeria,2015-11-29,11
2015,334,26.99,29.21,25.23,3.98,0.6981347220709844,85.26,1.47,2.04,101.0,18.88,Nigeria,2015-11-30,11
2015,335,27.0,29.62,24.95,4.67,0.7371640659767197,86.05,1.79,2.19,100.95,19.05,Nigeria,2015-12-01,12
2015,336,27.01,29.12,25.62,3.5,0.35767444427181594,82.62,1.33,1.85,100.96,18.3,Nigeria,2015-12-02,12
2015,337,26.66,28.97,24.71,4.26,0.17395330712343804,72.23,1.84,2.77,100.95,15.56,Nigeria,2015-12-03,12
2015,338,25.24,27.47,22.47,5.0,0.0,70.62,2.08,2.97,101.0,14.07,Nigeria,2015-12-04,12
2015,339,24.91,28.21,21.59,6.62,0.0,69.22,1.76,2.34,100.96,13.4,Nigeria,2015-12-05,12
2015,340,25.59,28.07,22.03,6.04,0.0,63.88,1.54,2.81,100.97,12.9,Nigeria,2015-12-06,12
2015,341,25.37,28.62,21.09,7.53,0.0,63.18,1.93,3.18,101.0,12.55,Nigeria,2015-12-07,12
2015,342,24.58,28.97,19.9221,8.838599999999996,0.0,67.97,2.21,3.04,100.93,12.91,Nigeria,2015-12-08,12
2015,343,25.45,29.41,21.65,7.76,0.0,69.04,1.36,2.06,101.01,13.8,Nigeria,2015-12-09,12
2015,344,25.66,29.36,22.04,7.32,0.0,74.18,1.45,2.29,100.97,15.07,Nigeria,2015-12-10,12
2015,345,25.45,28.99,22.22,6.77,0.0,71.66,1.49,2.23,101.07,14.34,Nigeria,2015-12-11,12
2015,346,24.73,28.79,20.71,8.08,0.0,67.87,1.8,2.61,101.01,12.94,Nigeria,2015-12-12,12
2015,347,25.0,28.57,20.97,7.6,0.0,64.06,1.52,2.75,100.97,12.33,Nigeria,2015-12-13,12
2015,348,25.1,29.13,20.81,8.32,0.0,64.38,1.54,2.3,100.93,12.65,Nigeria,2015-12-14,12
2015,349,24.69,28.67,20.15,8.52,0.0,62.98,2.08,3.12,100.96,11.98,Nigeria,2015-12-15,12
2015,350,24.1407,28.2,19.9221,8.838599999999996,0.0,62.5833,1.97,2.91,101.0,11.9221,Nigeria,2015-12-16,12
2015,351,24.1407,27.79,19.9221,8.838599999999996,0.0,62.5833,1.66,2.73,101.0,11.9221,Nigeria,2015-12-17,12
2015,352,24.29,28.57,19.9221,8.838599999999996,0.0,62.5833,1.92,3.13,101.06,11.9221,Nigeria,2015-12-18,12
2015,353,24.48,28.63,20.02,8.61,0.0,62.5833,1.86,2.69,101.02,11.9221,Nigeria,2015-12-19,12
2015,354,24.8,28.88,20.79,8.09,0.0,62.5833,1.67,2.62,101.03,11.9221,Nigeria,2015-12-20,12
2015,355,25.03,29.11,20.76,8.35,0.0,63.18,1.62,2.55,100.99,12.27,Nigeria,2015-12-21,12
2015,356,24.7,28.8,20.18,8.62,0.0,64.78,1.99,3.08,100.97,12.36,Nigeria,2015-12-22,12
2015,357,24.1407,28.78,19.9221,8.838599999999996,0.0,64.1,1.8,2.62,100.96,11.9221,Nigeria,2015-12-23,12
2015,358,24.31,27.95,19.96,7.99,0.0,62.5833,1.93,3.07,101.02,11.9221,Nigeria,2015-12-24,12
2015,359,24.15,28.08,19.9221,8.838599999999996,0.0,62.5833,2.13,3.62,101.0,11.9221,Nigeria,2015-12-25,12
2015,360,24.1407,28.19,19.9221,8.838599999999996,0.0,62.5833,1.96,3.24,100.93,11.9221,Nigeria,2015-12-26,12
2015,361,24.1407,27.96,19.9221,8.73,0.0,65.58,1.98,3.14,100.84,12.01,Nigeria,2015-12-27,12
2015,362,24.21,28.71,19.9221,8.79,0.0,68.59,1.77,2.76,100.93,12.7,Nigeria,2015-12-28,12
2015,363,24.1407,28.67,20.25,8.42,0.0,72.36,1.74,2.46,101.05,13.22,Nigeria,2015-12-29,12
2015,364,24.28,28.96,19.9221,8.838599999999996,0.0,71.82,1.33,2.08,101.04,13.16,Nigeria,2015-12-30,12
2015,365,24.84,29.03,21.05,7.98,0.0,72.29,1.31,2.32,101.0,13.83,Nigeria,2015-12-31,12
2016,1,24.86,28.9,20.69,8.21,0.0,70.62,1.62,2.78,100.95,13.55,Nigeria,2016-01-01,1
2016,2,24.81,28.6,19.9221,8.838599999999996,0.0,62.5833,1.67,2.6,100.93,11.9221,Nigeria,2016-01-02,1
2016,3,24.75,28.75,19.9221,8.838599999999996,0.0,62.5833,1.79,3.03,100.85,11.9221,Nigeria,2016-01-03,1
2016,4,24.3,29.3,19.9221,8.838599999999996,0.0,64.02,2.27,3.19,100.81,11.97,Nigeria,2016-01-04,1
2016,5,25.42,29.52,21.84,7.68,0.0,70.01,1.32,2.08,100.85,13.98,Nigeria,2016-01-05,1
2016,6,25.96,30.0,22.44,7.56,0.33647223662121295,75.76,1.5,2.05,100.85,15.57,Nigeria,2016-01-06,1
2016,7,25.86,30.17,22.06,8.11,0.048790164169432,71.11,1.76,2.58,100.86,14.41,Nigeria,2016-01-07,1
2016,8,26.28,30.18,23.22,6.96,0.3001045924503381,76.83,1.49,2.47,100.95,16.17,Nigeria,2016-01-08,1
2016,9,26.73,30.31,24.27,6.04,1.1631508098056809,84.4,2.01,2.6,100.96,18.25,Nigeria,2016-01-09,1
2016,10,26.77,30.62,24.09,6.53,0.5423242908253617,83.93,1.89,2.55,100.87,18.2,Nigeria,2016-01-10,1
2016,11,27.08,30.55,24.6,5.95,0.0,83.5,1.69,2.52,100.8,18.5,Nigeria,2016-01-11,1
2016,12,27.25,31.1,24.58,6.52,0.0,83.96,1.69,2.12,100.72,18.76,Nigeria,2016-01-12,1
2016,13,27.24,30.99,24.26,6.73,0.0,84.86,1.51,2.13,100.77,18.92,Nigeria,2016-01-13,1
2016,14,27.31,31.02,24.65,6.37,0.0,82.81,1.57,2.37,100.74,18.52,Nigeria,2016-01-14,1
2016,15,27.05,30.97,24.2,6.77,0.0,81.58,1.69,2.45,100.76,17.91,Nigeria,2016-01-15,1
2016,16,27.08,30.58,24.64,5.94,1.3376291891386096,85.9,1.86,2.93,100.77,19.02,Nigeria,2016-01-16,1
2016,17,27.48,30.66,25.3,5.36,1.501852701754163,84.69,1.99,2.85,100.76,19.24,Nigeria,2016-01-17,1
2016,18,27.35,30.2,25.36,4.84,1.1118575154181303,84.66,1.94,2.45,100.75,19.11,Nigeria,2016-01-18,1
2016,19,26.9,29.35,25.36,3.99,2.149433913499871,84.76,1.44,2.34,100.76,18.68,Nigeria,2016-01-19,1
2016,20,27.49,30.9,25.27,5.63,1.3686394258811698,79.98,1.3,2.02,100.74,18.15,Nigeria,2016-01-20,1
2016,21,27.21,31.14,24.27,6.87,0.0,81.88,1.51,2.87,100.78,18.16,Nigeria,2016-01-21,1
2016,22,26.85,29.73,24.94,4.79,0.0,80.86,1.64,2.48,100.89,17.6,Nigeria,2016-01-22,1
2016,23,27.18,30.51,24.72,5.79,0.0,81.08,1.41,2.07,100.99,18.02,Nigeria,2016-01-23,1
2016,24,26.8,29.75,24.66,5.09,0.0,71.98,1.75,3.06,101.12,15.52,Nigeria,2016-01-24,1
2016,25,24.15,28.11,19.9221,8.838599999999996,0.0,62.5833,2.68,4.59,101.12,11.9221,Nigeria,2016-01-25,1
2016,26,25.04,27.82,21.43,6.39,0.0,62.5833,1.5,2.88,101.17,11.9221,Nigeria,2016-01-26,1
2016,27,24.1407,27.86,19.9221,8.77,0.0,62.5833,2.45,3.25,101.03,11.9221,Nigeria,2016-01-27,1
2016,28,24.1407,27.93,19.9221,8.65,0.0,62.5833,2.24,3.56,100.94,11.9221,Nigeria,2016-01-28,1
2016,29,25.15,29.03,20.6,8.43,0.0,62.5833,1.92,3.27,100.88,11.9221,Nigeria,2016-01-29,1
2016,30,24.1407,28.27,19.9221,8.838599999999996,0.0,62.5833,1.81,2.96,100.91,11.9221,Nigeria,2016-01-30,1
2016,31,24.46,29.14,20.29,8.838599999999996,0.0,62.5833,1.34,2.28,100.91,11.9221,Nigeria,2016-01-31,1
2016,32,24.62,29.2,20.98,8.22,0.0,79.48,1.47,2.07,100.87,15.01,Nigeria,2016-02-01,2
2016,33,25.47,29.14,22.86,6.28,0.0,86.43,1.12,2.2,100.76,17.37,Nigeria,2016-02-02,2
2016,34,26.0,29.51,23.32,6.19,0.0,86.33,1.98,2.38,100.8,18.02,Nigeria,2016-02-03,2
2016,35,26.65,30.82,24.02,6.8,0.0,84.51,1.72,2.62,100.83,18.16,Nigeria,2016-02-04,2
2016,36,26.95,31.42,23.88,7.54,0.0,83.46,1.81,2.62,100.78,18.16,Nigeria,2016-02-05,2
2016,37,26.95,31.08,23.91,7.17,0.0,84.51,1.91,2.89,100.87,18.47,Nigeria,2016-02-06,2
2016,38,27.27,31.1,24.75,6.35,0.0,82.88,1.77,2.58,100.96,18.48,Nigeria,2016-02-07,2
2016,39,27.19,30.8,24.31,6.49,0.0,83.35,1.9,2.61,101.0,18.5,Nigeria,2016-02-08,2
2016,40,26.93,30.39,24.8,5.59,0.0,70.63,1.78,3.02,100.95,15.29,Nigeria,2016-02-09,2
2016,41,25.51,30.2,21.48,8.72,0.0,63.64,2.22,3.42,100.82,12.55,Nigeria,2016-02-10,2
2016,42,25.38,29.61,21.55,8.06,0.0,76.79,1.44,2.32,100.78,15.36,Nigeria,2016-02-11,2
2016,43,26.69,30.92,23.59,7.33,0.0,79.86,1.67,2.31,100.8,17.11,Nigeria,2016-02-12,2
2016,44,26.78,30.48,24.01,6.47,0.0,82.73,1.9,2.64,100.81,17.94,Nigeria,2016-02-13,2
2016,45,27.4,30.75,24.8,5.95,0.0,82.87,2.32,2.57,100.8,18.68,Nigeria,2016-02-14,2
2016,46,27.54,30.47,25.31,5.16,0.0,84.39,2.65,3.57,100.69,19.26,Nigeria,2016-02-15,2
2016,47,27.74,30.81,25.54,5.27,0.0,83.92,2.21,2.74,100.77,19.34,Nigeria,2016-02-16,2
2016,48,27.72,30.73,25.69,5.04,0.0,84.8,2.13,2.68,100.82,19.53,Nigeria,2016-02-17,2
2016,49,28.02,31.65,25.54,6.11,0.0,84.53,2.6,3.52,100.68,19.81,Nigeria,2016-02-18,2
2016,50,28.14,31.44,25.9,5.54,0.0,83.71,2.56,3.06,100.55,19.81,Nigeria,2016-02-19,2
2016,51,28.13,31.16,25.94,5.22,0.009950330853168083,85.57,2.46,2.88,100.49,20.29,Nigeria,2016-02-20,2
2016,52,28.41,31.74,25.81,6.19,0.009950330853168083,83.76,2.36,3.1,100.59,20.08,Nigeria,2016-02-21,2
2016,53,28.64,31.74,26.51,5.39,0.019802627296179712,82.9,2.36,3.06,100.59,20.16,Nigeria,2016-02-22,2
2016,54,28.59,31.74,26.49,5.48,0.009950330853168083,82.88,2.38,3.04,100.61,20.1,Nigeria,2016-02-23,2
2016,55,28.67,31.74,26.17,6.01,0.0,82.07,2.23,2.9,100.58,19.99,Nigeria,2016-02-24,2
2016,56,28.28,30.53,26.62,3.91,0.262364264467491,84.71,1.84,2.42,100.66,20.28,Nigeria,2016-02-25,2
2016,57,28.4,31.21,26.77,4.44,0.3220834991691133,83.43,2.67,3.39,100.66,20.04,Nigeria,2016-02-26,2
2016,58,28.12,30.83,26.23,4.6,0.27002713721306015,83.64,2.71,3.26,100.58,19.81,Nigeria,2016-02-27,2
2016,59,28.3,30.96,26.29,4.67,0.3074846997479606,84.37,2.76,3.62,100.6,20.2,Nigeria,2016-02-28,2
2016,60,28.23,30.11,26.87,3.24,0.5187937934151675,86.45,2.53,2.86,100.69,20.65,Nigeria,2016-02-29,2
2016,61,28.21,30.3,26.97,3.33,0.4700036292457356,85.68,2.83,3.59,100.83,20.41,Nigeria,2016-03-01,3
2016,62,28.27,31.32,26.37,4.95,0.5007752879124893,83.11,2.97,3.52,100.7,19.81,Nigeria,2016-03-02,3
2016,63,28.15,31.34,25.78,5.56,0.3074846997479606,82.96,2.69,3.24,100.53,19.67,Nigeria,2016-03-03,3
2016,64,28.61,31.74,26.43,5.37,1.0473189942805592,82.62,2.74,3.17,100.55,20.11,Nigeria,2016-03-04,3
2016,65,28.1,30.39,26.51,3.88,2.0373166153791646,83.87,3.29,4.67,100.75,19.85,Nigeria,2016-03-05,3
2016,66,28.07,30.68,26.2,4.48,0.6259384308664953,83.66,2.8,3.95,100.7,19.77,Nigeria,2016-03-06,3
